date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:48:25	1067/1067	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2011%20Jul%202018%2011:18:26%20GMT	https://www.sapien.network/robots.txt		(from )
16:48:26	57810/57810	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jul%202018%2011:18:27%20GMT	https://www.sapien.network/	C:/My%20Web%20Sites/sapien/www.sapien.network/index.html	(from )
16:48:28	4914/4914	---M--	200	added ('OK')	image/png	etag:W/%221332-164610970b0%22	https://www.sapien.network/static/favicon/apple-icon-57x57.png	C:/My%20Web%20Sites/sapien/www.sapien.network/static/favicon/apple-icon-57x57.png	(from https://www.sapien.network/)
16:48:29	5587/5587	---M--	200	added ('OK')	image/png	etag:W/%2215d3-164610970b0%22	https://www.sapien.network/static/favicon/apple-icon-60x60.png	C:/My%20Web%20Sites/sapien/www.sapien.network/static/favicon/apple-icon-60x60.png	(from https://www.sapien.network/)
16:48:30	6228/6228	---M--	200	added ('OK')	image/png	etag:W/%221854-164610970b0%22	https://www.sapien.network/static/favicon/apple-icon-72x72.png	C:/My%20Web%20Sites/sapien/www.sapien.network/static/favicon/apple-icon-72x72.png	(from https://www.sapien.network/)
16:48:31	6667/6667	---M--	200	added ('OK')	image/png	etag:W/%221a0b-164610970b0%22	https://www.sapien.network/static/favicon/apple-icon-76x76.png	C:/My%20Web%20Sites/sapien/www.sapien.network/static/favicon/apple-icon-76x76.png	(from https://www.sapien.network/)
16:48:32	10933/10933	---M--	200	added ('OK')	image/png	etag:W/%222ab5-164610970b0%22	https://www.sapien.network/static/favicon/apple-icon-114x114.png	C:/My%20Web%20Sites/sapien/www.sapien.network/static/favicon/apple-icon-114x114.png	(from https://www.sapien.network/)
16:48:34	12008/12008	---M--	200	added ('OK')	image/png	etag:W/%222ee8-164610970b0%22	https://www.sapien.network/static/favicon/apple-icon-120x120.png	C:/My%20Web%20Sites/sapien/www.sapien.network/static/favicon/apple-icon-120x120.png	(from https://www.sapien.network/)
16:48:35	15489/15489	---M--	200	added ('OK')	image/png	etag:W/%223c81-164610970b0%22	https://www.sapien.network/static/favicon/apple-icon-144x144.png	C:/My%20Web%20Sites/sapien/www.sapien.network/static/favicon/apple-icon-144x144.png	(from https://www.sapien.network/)
16:48:36	16511/16511	---M--	200	added ('OK')	image/png	etag:W/%22407f-164610970b0%22	https://www.sapien.network/static/favicon/apple-icon-152x152.png	C:/My%20Web%20Sites/sapien/www.sapien.network/static/favicon/apple-icon-152x152.png	(from https://www.sapien.network/)
16:48:38	19804/19804	---M--	200	added ('OK')	image/png	etag:W/%224d5c-164610970b0%22	https://www.sapien.network/static/favicon/apple-icon-180x180.png	C:/My%20Web%20Sites/sapien/www.sapien.network/static/favicon/apple-icon-180x180.png	(from https://www.sapien.network/)
16:48:39	19126/19126	---M--	200	added ('OK')	image/png	etag:W/%224ab6-164610970b0%22	https://www.sapien.network/static/favicon/android-icon-192x192.png	C:/My%20Web%20Sites/sapien/www.sapien.network/static/favicon/android-icon-192x192.png	(from https://www.sapien.network/)
16:48:40	2619/2619	---M--	200	added ('OK')	image/png	etag:W/%22a3b-164610970b0%22	https://www.sapien.network/static/favicon/favicon-32x32.png	C:/My%20Web%20Sites/sapien/www.sapien.network/static/favicon/favicon-32x32.png	(from https://www.sapien.network/)
16:48:41	8541/8541	---M--	200	added ('OK')	image/png	etag:W/%22215d-164610970b0%22	https://www.sapien.network/static/favicon/favicon-96x96.png	C:/My%20Web%20Sites/sapien/www.sapien.network/static/favicon/favicon-96x96.png	(from https://www.sapien.network/)
16:48:43	1565/1565	---M--	200	added ('OK')	image/png	etag:W/%2261d-164610970b0%22	https://www.sapien.network/static/favicon/favicon-16x16.png	C:/My%20Web%20Sites/sapien/www.sapien.network/static/favicon/favicon-16x16.png	(from https://www.sapien.network/)
16:48:44	720/720	---MCZ	200	added ('OK')	application/json	etag:W/%222d0-164610970b0%22	https://www.sapien.network/static/favicon/manifest.json	C:/My%20Web%20Sites/sapien/www.sapien.network/static/favicon/manifest.json	(from https://www.sapien.network/)
16:48:45	36599/36599	---MCZ	200	added ('OK')	text/css	etag:W/%22d1acb8ad33b1526acbfd3f0028b859b0%22	https://use.fontawesome.com/releases/v5.0.10/css/all.css	C:/My%20Web%20Sites/sapien/use.fontawesome.com/releases/v5.0.10/css/all.css	(from https://www.sapien.network/)
16:48:48	1290/1290	---MCZ	200	added ('OK')	text/css	date:Wed,%2022%20Jun%202016%2014:46:46%20GMT	https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.6.0/slick.min.css	C:/My%20Web%20Sites/sapien/cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.6.0/slick.min.css	(from https://www.sapien.network/)
16:48:48	2349/2349	---MCZ	200	added ('OK')	text/css	date:Wed,%2022%20Jun%202016%2014:46:46%20GMT	https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.6.0/slick-theme.min.css	C:/My%20Web%20Sites/sapien/cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.6.0/slick-theme.min.css	(from https://www.sapien.network/)
16:48:48	144877/144877	---M-Z	200	added ('OK')	text/css	etag:%221519106276%22	https://maxcdn.bootstrapcdn.com/bootstrap/4.0.0/css/bootstrap.min.css	C:/My%20Web%20Sites/sapien/maxcdn.bootstrapcdn.com/bootstrap/4.0.0/css/bootstrap.min.css	(from https://www.sapien.network/)
16:48:49	1297/1297	---MCZ	200	added ('OK')	text/css	etag:W/%22511-164610970b0%22	https://www.sapien.network/static/styles/loader.css	C:/My%20Web%20Sites/sapien/www.sapien.network/static/styles/loader.css	(from https://www.sapien.network/)
16:48:52	4885/4885	---MCZ	200	added ('OK')	application/javascript	etag:W/%221315-1646109da28%22	https://www.sapien.network/_next/5837f2ba-26fb-4035-9019-c840310b227b/page/_error.js	C:/My%20Web%20Sites/sapien/www.sapien.network/_next/5837f2ba-26fb-4035-9019-c840310b227b/page/_error.js	(from https://www.sapien.network/)
16:48:52	773974/773974	---MCZ	200	added ('OK')	application/javascript	etag:W/%22bcf56-1646109da28%22	https://www.sapien.network/_next/5837f2ba-26fb-4035-9019-c840310b227b/page/index.js	C:/My%20Web%20Sites/sapien/www.sapien.network/_next/5837f2ba-26fb-4035-9019-c840310b227b/page/index.js	(from https://www.sapien.network/)
16:48:54	202514/202514	---MCZ	200	added ('OK')	application/javascript	etag:W/%2231712-1646109da28%22	https://www.sapien.network/_next/5837f2ba-26fb-4035-9019-c840310b227b/main.js	C:/My%20Web%20Sites/sapien/www.sapien.network/_next/5837f2ba-26fb-4035-9019-c840310b227b/main.js	(from https://www.sapien.network/)
16:48:56	6342/6342	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2218c6-164610970b0%22	https://www.sapien.network/static/svg/icon-democracy.svg	C:/My%20Web%20Sites/sapien/www.sapien.network/static/svg/icon-democracy.svg	(from https://www.sapien.network/)
16:48:57	12206/12206	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222fae-164610970b0%22	https://www.sapien.network/static/svg/icon-privacy-data.svg	C:/My%20Web%20Sites/sapien/www.sapien.network/static/svg/icon-privacy-data.svg	(from https://www.sapien.network/)
16:48:57	4582542/4582542	---M--	200	added ('OK')	application/pdf	etag:W/%2245ec8e-164610970b0%22	https://www.sapien.network/static/pdf/SPNv1_3.pdf	C:/My%20Web%20Sites/sapien/www.sapien.network/static/pdf/SPNv1_3.pdf	(from https://www.sapien.network/)
16:48:58	15919/15919	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223e2f-164610970b0%22	https://www.sapien.network/static/svg/icon-free-speech.svg	C:/My%20Web%20Sites/sapien/www.sapien.network/static/svg/icon-free-speech.svg	(from https://www.sapien.network/)
16:48:59	10815/10815	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222a3f-164610970b0%22	https://www.sapien.network/static/svg/icon-customizability.svg	C:/My%20Web%20Sites/sapien/www.sapien.network/static/svg/icon-customizability.svg	(from https://www.sapien.network/)
16:49:01	15275/15275	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223bab-164610970b0%22	https://www.sapien.network/static/svg/icon-monitor.svg	C:/My%20Web%20Sites/sapien/www.sapien.network/static/svg/icon-monitor.svg	(from https://www.sapien.network/)
16:49:02	7667/7667	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221df3-164610970b0%22	https://www.sapien.network/static/svg/icon-marketplace.svg	C:/My%20Web%20Sites/sapien/www.sapien.network/static/svg/icon-marketplace.svg	(from https://www.sapien.network/)
16:49:03	11904/11904	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222e80-164610970b0%22	https://www.sapien.network/static/svg/icon-reward.svg	C:/My%20Web%20Sites/sapien/www.sapien.network/static/svg/icon-reward.svg	(from https://www.sapien.network/)
16:49:04	16715/16715	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22414b-164610970b0%22	https://www.sapien.network/static/svg/icon-social.svg	C:/My%20Web%20Sites/sapien/www.sapien.network/static/svg/icon-social.svg	(from https://www.sapien.network/)
16:49:06	31682/31682	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227bc2-164610970b0%22	https://www.sapien.network/static/svg/icon-data.svg	C:/My%20Web%20Sites/sapien/www.sapien.network/static/svg/icon-data.svg	(from https://www.sapien.network/)
16:49:07	23062/23062	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a16-164610970b0%22	https://www.sapien.network/static/svg/icon-create.svg	C:/My%20Web%20Sites/sapien/www.sapien.network/static/svg/icon-create.svg	(from https://www.sapien.network/)
16:49:08	4571/4571	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2211db-164610970b0%22	https://www.sapien.network/static/svg/icon-public-private-browsing.svg	C:/My%20Web%20Sites/sapien/www.sapien.network/static/svg/icon-public-private-browsing.svg	(from https://www.sapien.network/)
16:49:09	9760/9760	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222620-164610970b0%22	https://www.sapien.network/static/svg/icon-subscriptions.svg	C:/My%20Web%20Sites/sapien/www.sapien.network/static/svg/icon-subscriptions.svg	(from https://www.sapien.network/)
16:49:11	19018/19018	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224a4a-164610970b0%22	https://www.sapien.network/static/svg/icon-friends-groups-posts.svg	C:/My%20Web%20Sites/sapien/www.sapien.network/static/svg/icon-friends-groups-posts.svg	(from https://www.sapien.network/)
16:49:12	12982/12982	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2232b6-164610970b0%22	https://www.sapien.network/static/svg/icon-feature-rich-chat.svg	C:/My%20Web%20Sites/sapien/www.sapien.network/static/svg/icon-feature-rich-chat.svg	(from https://www.sapien.network/)
16:49:13	10395/10395	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22289b-164610970b0%22	https://www.sapien.network/static/svg/icon-encryption.svg	C:/My%20Web%20Sites/sapien/www.sapien.network/static/svg/icon-encryption.svg	(from https://www.sapien.network/)
16:49:14	10413/10413	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2228ad-164610970b0%22	https://www.sapien.network/static/svg/icon-customizable.svg	C:/My%20Web%20Sites/sapien/www.sapien.network/static/svg/icon-customizable.svg	(from https://www.sapien.network/)
16:49:16	24610/24610	---M--	200	added ('OK')	image/png	etag:W/%226022-164610970b0%22	https://www.sapien.network/static/png/bitclave@3x.png	C:/My%20Web%20Sites/sapien/www.sapien.network/static/png/bitclave@3x.png	(from https://www.sapien.network/)
16:49:17	23568/23568	---M--	200	added ('OK')	image/png	etag:W/%225c10-164610970b0%22	https://www.sapien.network/static/png/blockchainlabs@3x.png	C:/My%20Web%20Sites/sapien/www.sapien.network/static/png/blockchainlabs@3x.png	(from https://www.sapien.network/)
16:49:19	27644/27644	---M--	200	added ('OK')	image/png	etag:W/%226bfc-164610970b0%22	https://www.sapien.network/static/png/comply@3x.png	C:/My%20Web%20Sites/sapien/www.sapien.network/static/png/comply@3x.png	(from https://www.sapien.network/)
16:49:20	41017/41017	---M--	200	added ('OK')	image/png	etag:W/%22a039-164610970b0%22	https://www.sapien.network/static/png/daostack@3x.png	C:/My%20Web%20Sites/sapien/www.sapien.network/static/png/daostack@3x.png	(from https://www.sapien.network/)
16:49:22	16087/16087	---M--	200	added ('OK')	image/png	etag:W/%223ed7-164610970b0%22	https://www.sapien.network/static/png/infido@3x.png	C:/My%20Web%20Sites/sapien/www.sapien.network/static/png/infido@3x.png	(from https://www.sapien.network/)
16:49:23	20039/20039	---M--	200	added ('OK')	image/png	etag:W/%224e47-164610970b0%22	https://www.sapien.network/static/png/rocketchat@3x.png	C:/My%20Web%20Sites/sapien/www.sapien.network/static/png/rocketchat@3x.png	(from https://www.sapien.network/)
16:49:26	29899/29899	---M--	200	added ('OK')	image/png	etag:W/%2274cb-164610970b0%22	https://www.sapien.network/static/png/civic.png	C:/My%20Web%20Sites/sapien/www.sapien.network/static/png/civic.png	(from https://www.sapien.network/)
16:49:28	92781/92781	---M--	200	added ('OK')	image/png	etag:W/%2216a6d-164610970b0%22	https://www.sapien.network/static/png/ochain.png	C:/My%20Web%20Sites/sapien/www.sapien.network/static/png/ochain.png	(from https://www.sapien.network/)
16:49:28	3989/3989	---M--	200	added ('OK')	image/png	etag:W/%22f95-164610970b0%22	https://www.sapien.network/static/png/passed-milestone.png	C:/My%20Web%20Sites/sapien/www.sapien.network/static/png/passed-milestone.png	(from https://www.sapien.network/)
16:49:30	25757/25757	---M--	200	added ('OK')	image/jpeg	etag:W/%22649d-164610970b0%22	https://www.sapien.network/static/jpg/ankit-bhatia.jpg	C:/My%20Web%20Sites/sapien/www.sapien.network/static/jpg/ankit-bhatia.jpg	(from https://www.sapien.network/)
16:49:31	28800/28800	---M--	200	added ('OK')	image/jpeg	etag:W/%227080-164610970b0%22	https://www.sapien.network/static/jpg/rob.jpg	C:/My%20Web%20Sites/sapien/www.sapien.network/static/jpg/rob.jpg	(from https://www.sapien.network/)
16:49:33	34507/34507	---M--	200	added ('OK')	image/jpeg	etag:W/%2286cb-164610970b0%22	https://www.sapien.network/static/jpg/aurel.jpg	C:/My%20Web%20Sites/sapien/www.sapien.network/static/jpg/aurel.jpg	(from https://www.sapien.network/)
16:49:34	29820/29820	---M--	200	added ('OK')	image/jpeg	etag:W/%22747c-164610970b0%22	https://www.sapien.network/static/jpg/emmanuel.jpg	C:/My%20Web%20Sites/sapien/www.sapien.network/static/jpg/emmanuel.jpg	(from https://www.sapien.network/)
16:49:35	31339/31339	---M--	200	added ('OK')	image/jpeg	etag:W/%227a6b-164610970b0%22	https://www.sapien.network/static/jpg/matias.jpg	C:/My%20Web%20Sites/sapien/www.sapien.network/static/jpg/matias.jpg	(from https://www.sapien.network/)
16:49:37	24853/24853	---M--	200	added ('OK')	image/jpeg	etag:W/%226115-164610970b0%22	https://www.sapien.network/static/jpg/andy.jpg	C:/My%20Web%20Sites/sapien/www.sapien.network/static/jpg/andy.jpg	(from https://www.sapien.network/)
16:49:38	22792/22792	---M--	200	added ('OK')	image/jpeg	etag:W/%225908-164610970b0%22	https://www.sapien.network/static/jpg/christopher.jpg	C:/My%20Web%20Sites/sapien/www.sapien.network/static/jpg/christopher.jpg	(from https://www.sapien.network/)
16:49:39	41706/41706	---M--	200	added ('OK')	image/jpeg	etag:W/%22a2ea-164610970b0%22	https://www.sapien.network/static/jpg/ben.jpg	C:/My%20Web%20Sites/sapien/www.sapien.network/static/jpg/ben.jpg	(from https://www.sapien.network/)
16:49:42	32421/32421	---M--	200	added ('OK')	image/jpeg	etag:W/%227ea5-164610970b0%22	https://www.sapien.network/static/jpg/mahmoud-abed.jpg	C:/My%20Web%20Sites/sapien/www.sapien.network/static/jpg/mahmoud-abed.jpg	(from https://www.sapien.network/)
16:49:43	2072040/2072040	---M--	200	added ('OK')	image/png	etag:W/%221f9de8-164610970b0%22	https://www.sapien.network/static/jpg/lynn.png	C:/My%20Web%20Sites/sapien/www.sapien.network/static/jpg/lynn.png	(from https://www.sapien.network/)
16:49:43	33069/33069	---M--	200	added ('OK')	image/jpeg	etag:W/%22812d-164610970b0%22	https://www.sapien.network/static/jpg/nishant-das.jpg	C:/My%20Web%20Sites/sapien/www.sapien.network/static/jpg/nishant-das.jpg	(from https://www.sapien.network/)
16:49:45	26406/26406	---M--	200	added ('OK')	image/jpeg	etag:W/%226726-164610970b0%22	https://www.sapien.network/static/jpg/sabbir-ahmed-siddiquee.jpg	C:/My%20Web%20Sites/sapien/www.sapien.network/static/jpg/sabbir-ahmed-siddiquee.jpg	(from https://www.sapien.network/)
16:49:46	30428/30428	---M--	200	added ('OK')	image/jpeg	etag:W/%2276dc-164610970b0%22	https://www.sapien.network/static/jpg/romain-arandel.jpg	C:/My%20Web%20Sites/sapien/www.sapien.network/static/jpg/romain-arandel.jpg	(from https://www.sapien.network/)
16:49:49	27250/27250	---M--	200	added ('OK')	image/jpeg	etag:W/%226a72-164610970b0%22	https://www.sapien.network/static/jpg/anton-kaufmann.jpg	C:/My%20Web%20Sites/sapien/www.sapien.network/static/jpg/anton-kaufmann.jpg	(from https://www.sapien.network/)
16:49:50	30026/30026	---M--	200	added ('OK')	image/jpeg	etag:W/%22754a-164610970b0%22	https://www.sapien.network/static/jpg/sam-mathews.jpg	C:/My%20Web%20Sites/sapien/www.sapien.network/static/jpg/sam-mathews.jpg	(from https://www.sapien.network/)
16:49:52	24171/24171	---M--	200	added ('OK')	image/jpeg	etag:W/%225e6b-164610970b0%22	https://www.sapien.network/static/jpg/hasan-tekin.jpg	C:/My%20Web%20Sites/sapien/www.sapien.network/static/jpg/hasan-tekin.jpg	(from https://www.sapien.network/)
16:49:53	69505/69505	---M--	200	added ('OK')	image/jpeg	etag:W/%2210f81-164610970b0%22	https://www.sapien.network/static/jpg/happy.jpg	C:/My%20Web%20Sites/sapien/www.sapien.network/static/jpg/happy.jpg	(from https://www.sapien.network/)
16:49:54	9379/9379	---M--	200	added ('OK')	image/jpeg	etag:W/%2224a3-164610970b0%22	https://www.sapien.network/static/jpg/ibram-marzouk.jpg	C:/My%20Web%20Sites/sapien/www.sapien.network/static/jpg/ibram-marzouk.jpg	(from https://www.sapien.network/)
16:49:55	10320/10320	---M--	200	added ('OK')	image/jpeg	etag:W/%222850-164610970b0%22	https://www.sapien.network/static/jpg/ethan.jpg	C:/My%20Web%20Sites/sapien/www.sapien.network/static/jpg/ethan.jpg	(from https://www.sapien.network/)
